,score,O072,M066,O067,O059,O081,C101
2015-03-20,0.5228203998216253,0.8888888888888888,0.9559426229508197,0.29441163107678325,0.1824294038547737,0.08421052631578951,0.7310393258426966
2015-03-21,0.5188717219095946,0.8904619970193741,0.95496417604913,0.2779291553133515,0.18010752688172038,0.0813464235624124,0.728421052631579
2015-03-22,0.5052173981010757,0.8175725986597171,0.9580777096114519,0.2614616432137994,0.17868338557993735,0.08409250175192717,0.7314165497896213
2015-03-23,0.500948396927161,0.8385416666666666,0.9499489274770173,0.2554446460980036,0.1790510295434199,0.08123249299719892,0.7014716187806587
2015-03-24,0.49767414979908214,0.8267657992565056,0.9520408163265306,0.2562358276643991,0.1758389261744966,0.06648005598320506,0.7086834733893557
2015-03-25,0.49757747856662626,0.7644873699851411,0.9704383282364933,0.257026291931097,0.17620751341681573,0.07062937062937058,0.7466759972008398
2015-03-26,0.5044859340331835,0.8010393466963623,0.9714867617107943,0.25509741730856367,0.17836388019669203,0.07267645003494061,0.7482517482517482
2015-03-27,0.5113140444516527,0.8538575667655787,0.9633774160732451,0.2586050724637681,0.18007149240393205,0.06703910614525144,0.7449336128581412
2015-03-28,0.49728939422242296,0.765752409191994,0.9705284552845529,0.24988682661837935,0.18267083519428318,0.06629448709002095,0.7486033519553073
2015-03-29,0.5046344915460904,0.84,0.9593908629441624,0.24570135746606334,0.1830357142857143,0.05997210599721059,0.7397069085833915
2015-03-30,0.511479190636216,0.845299777942265,0.9787018255578094,0.2433288104929896,0.18429272646140116,0.06062717770034842,0.7566248256624826
2015-03-31,0.5139129329763165,0.886094674556213,0.9655521783181358,0.244122965641953,0.18287243532560216,0.06128133704735372,0.743554006968641
2015-04-01,0.5120204669319414,0.8507021433850702,0.9767206477732794,0.2385901491188432,0.18234507356219354,0.0737647877522617,0.75
2015-04-02,0.5224373452300132,0.9246676514032497,0.9706774519716885,0.22854561878952123,0.1778074866310161,0.08553546592489569,0.7473903966597077
2015-04-03,0.4893913611407477,0.7579335793357933,0.9555555555555556,0.22257336343115125,0.17906458797327396,0.08408617095205007,0.7371349095966621
2015-04-04,0.501248215776126,0.8355457227138643,0.9535822401614531,0.22472924187725632,0.17853962600178097,0.08194444444444449,0.7331480194579569
2015-04-05,0.49619010673600816,0.8025055268975682,0.9556451612903226,0.22507893549842128,0.1842456608811749,0.08188757807078417,0.7277777777777779
2015-04-06,0.48829217253618235,0.804860088365243,0.9476334340382678,0.2249774571686204,0.18549822064056942,0.06449375866851592,0.7022900763358779
2015-04-07,0.5091273907657029,0.924944812362031,0.9507042253521126,0.22307345651194233,0.1800800355713651,0.06306306306306309,0.7128987517337032
2015-04-08,0.48931257669614275,0.8,0.9547738693467337,0.22477477477477478,0.17466666666666664,0.06440443213296398,0.7172557172557172
2015-04-09,0.5163890067188678,0.9397501836884644,0.9779116465863453,0.21476812246735705,0.17370057752110168,0.05813148788927336,0.7340720221606648
2015-04-10,0.5096412246353079,0.9177679882525698,0.9809428284854563,0.1926192619261926,0.17140319715808172,0.06016597510373445,0.7349480968858131
2015-04-11,0.5030982719549996,0.8561995597945709,0.9879759519038076,0.19118308591992803,0.16999556147359074,0.061506565307532846,0.7517289073305671
2015-04-12,0.5122853130748026,0.905425219941349,0.985985985985986,0.19739208633093525,0.16947648624667255,0.06975138121546964,0.7456807187284036
2015-04-13,0.5164043114905574,0.9406593406593406,0.986,0.19370786516853933,0.16940133037694016,0.06418219461697727,0.744475138121547
2015-04-14,0.5094459757391153,0.8674963396778916,0.998001998001998,0.1985624438454627,0.1693262411347518,0.05448275862068963,0.7688060731538993
2015-04-15,0.5163347922053607,0.9070958302852963,0.998003992015968,0.2020655590480467,0.1688081524147098,0.048931771192281204,0.7731034482758621
2015-04-16,0.5267074326962101,0.9634502923976608,0.9970089730807578,0.20107719928186715,0.16829052258635957,0.06404958677685946,0.7663680220537561
2015-04-17,0.5156201810293438,0.9247626004382761,0.9940239043824701,0.21085688649618664,0.1686586985391766,0.05161734342739155,0.743801652892562
2015-04-18,0.5220351419923278,0.9576642335766423,0.9970149253731343,0.19730941704035873,0.16814159292035402,0.04676753782668497,0.7653131452167928
2015-04-19,0.5159043443612726,0.9029905178701678,0.9960238568588469,0.20842671447781264,0.1702786377708978,0.054982817869415834,0.7627235213204951
2015-04-20,0.518827635207408,0.9045189504373178,0.9960278053624627,0.22580645161290322,0.17152961980548187,0.05425824175824179,0.7608247422680412
2015-04-21,0.5121619003592688,0.8623452294246177,0.9930555555555556,0.22973578145991938,0.17057003977021656,0.06245710363761148,0.7548076923076923
2015-04-22,0.5021153456126558,0.8275109170305677,0.9831516352824579,0.23724261414503134,0.1700530035335689,0.07270233196159126,0.7220315717227179
2015-04-23,0.5028673374884574,0.8349090909090909,0.9851485148514851,0.2371364653243848,0.17130242825607067,0.06442769019876626,0.7242798353909465
2015-04-24,0.5097475421398755,0.9265988372093024,0.9812067260138477,0.20304114490161002,0.1676963812886143,0.06438356164383563,0.7155586017820426
2015-04-25,0.5140737311394361,0.9506172839506173,0.9891304347826086,0.18328118015198927,0.16762240846934273,0.06502395619438739,0.7287671232876712
2015-04-26,0.48915965992109944,0.8004354136429608,0.9921026653504442,0.18319928507596067,0.16049382716049387,0.06019151846785231,0.7385352498288843
2015-04-27,0.5064331988609238,0.90572878897752,0.9980276134122288,0.17418490397498884,0.16042309387395326,0.0567327409432673,0.7435020519835842
2015-04-28,0.5052820638073122,0.9173913043478261,0.9901477832512315,0.17232142857142857,0.16035242290748897,0.06557377049180324,0.7259056732740943
2015-04-29,0.4965741232955354,0.8479362780593773,0.9921259842519685,0.17358322177599286,0.1598414795244386,0.07781569965870305,0.7281420765027322
2015-04-30,0.5169476859173225,0.947178002894356,0.992133726647001,0.17127564674397858,0.15977112676056338,0.10504774897680769,0.7262798634812286
2015-05-01,0.4986213328549714,0.9023861171366594,0.9783889980353635,0.16005349977708427,0.15970083589969208,0.10293115201090663,0.6882673942701227
2015-05-02,0.4946010668038168,0.8439306358381503,0.9833169774288518,0.1769162210338681,0.16051011433597184,0.09809264305177112,0.7048398091342877
2015-05-03,0.48964035908184633,0.8353790613718411,0.9774509803921568,0.1710467706013363,0.16043956043956042,0.10415248468345817,0.6893732970027249
2015-05-04,0.4822557969689294,0.8535353535353536,0.9666993143976493,0.1682991985752449,0.16168717047451675,0.07210884353741498,0.6712049012933969
2015-05-05,0.48872741039569734,0.9206921413121846,0.9696673189823874,0.14953271028037382,0.15985946420729025,0.05914343983684567,0.6734693877551021
2015-05-06,0.47045264399208686,0.7946685878962536,0.978494623655914,0.14813167259786478,0.15978928884986832,0.05978260869565222,0.681849082256968
2015-05-07,0.47860894610938526,0.7789776817854572,0.986328125,0.16051578479324144,0.16191311978938128,0.07128309572301428,0.7126358695652174
2015-05-08,0.4829633490784717,0.8618705035971224,0.9746341463414634,0.1511111111111111,0.16140350877192977,0.07530529172320222,0.6734555329260014
2015-05-09,0.46352278552542164,0.7800143781452192,0.9580896686159844,0.17059084851177256,0.1635247698377904,0.05627118644067797,0.6526458616010855
2015-05-10,0.4842308394713053,0.8994252873563219,0.9591041869522883,0.17229129662522202,0.16476774758983348,0.050135501355013545,0.6596610169491526
2015-05-11,0.48321234746329406,0.9038047379755922,0.9649805447470817,0.15312916111850866,0.16600963644327638,0.04739336492891,0.6639566395663956
2015-05-12,0.45436047905794985,0.7503586800573888,0.9601554907677357,0.1526175687666371,0.16637478108581438,0.03856562922868745,0.6580907244414353
2015-05-13,0.46360940396416933,0.782078853046595,0.9611650485436893,0.16940133037694013,0.16673960612691463,0.04259634888438135,0.6596752368064953
2015-05-14,0.46239085902794513,0.7478510028653296,0.979631425800194,0.15115248226950354,0.16754155730533682,0.03851351351351351,0.6896551724137931
2015-05-15,0.46545390288223226,0.7752326413743736,0.9786821705426356,0.1488701816570669,0.16834280717096628,0.03848750844024307,0.6831081081081081
2015-05-16,0.4730267327565813,0.8097281831187411,0.9767666989351403,0.16209034543844109,0.16914335664335667,0.04048582995951422,0.6799459824442944
2015-05-17,0.4862682324196897,0.8956397426733381,0.9806576402321083,0.15050907481186365,0.16950633464394937,0.03843560350640596,0.6828609986504723
2015-05-18,0.4599790292500073,0.7207142857142856,0.978743961352657,0.18008849557522125,0.17030567685589515,0.037735849056603765,0.672285906945381
2015-05-19,0.48387496911654343,0.8372591006423983,0.9845559845559846,0.1751437417072092,0.16979484941073764,0.03973063973063973,0.6967654986522911
2015-05-20,0.4941512141824946,0.9115549215406562,0.9855351976856316,0.15738284703801944,0.16972076788830714,0.04037685060565277,0.7003367003367003
2015-05-21,0.47558526546119734,0.8210976478973628,0.9826589595375722,0.1515687140963323,0.17008286088094204,0.03833221250840624,0.6897711978465679
2015-05-22,0.46364804041593555,0.7621082621082621,0.9807507218479307,0.15106007067137808,0.17044463818657363,0.040994623655914,0.6765299260255548
2015-05-23,0.4710484380418068,0.8405693950177936,0.9615384615384616,0.14392935982339955,0.16993464052287577,0.04566823371390194,0.6646505376344086
2015-05-24,0.4948133531908347,0.9544807965860598,0.9692603266090298,0.15180935569285084,0.1707317073170732,0.05167785234899325,0.6709200805910007
2015-05-25,0.46810800137620845,0.7874911158493247,0.9596928982725528,0.18262020291133657,0.17283413147583804,0.04560697518444001,0.6604026845637584
2015-05-26,0.47870356085760374,0.8231534090909091,0.9769894534995206,0.1675485008818342,0.18624891209747607,0.04289544235924936,0.6753856472166331
2015-05-27,0.4780774633906348,0.8041163946061036,0.9798850574712644,0.18069634200088144,0.18529795563288387,0.04420629604822501,0.6742627345844504
2015-05-28,0.4836663535817513,0.8411347517730496,0.9779904306220095,0.18502202643171806,0.18521739130434778,0.0381526104417671,0.6744809109176155
2015-05-29,0.48913247871064663,0.8745570517363572,0.9799235181644359,0.1787758696609423,0.18470230334637117,0.04682274247491636,0.6700133868808568
2015-05-30,0.47430361772788693,0.75,0.9808978032473734,0.19278169014084506,0.18505647263249347,0.05681818181818177,0.6802675585284281
2015-05-31,0.4995273405824598,0.8641188959660298,0.9885496183206107,0.19665640123185218,0.18584455058619187,0.05611222444889774,0.7058823529411764
2015-06-01,0.4892287502041062,0.7942008486562941,0.996186844613918,0.19349164467897978,0.17664930555555558,0.058744993324432615,0.7160988643954576
2015-06-02,0.51009954896805,0.903886925795053,0.9990476190476191,0.19384615384615383,0.1761388286334057,0.058705803869246176,0.7289719626168225
2015-06-03,0.4907911926961159,0.7923728813559322,0.9980970504281637,0.1968365553602812,0.17562879444926283,0.06399999999999995,0.7178118745830553
2015-06-04,0.49976816724233286,0.8383909668313339,0.9980988593155894,0.20860781730346947,0.17555266579973994,0.06195869420386413,0.716
2015-06-05,0.5021043140166179,0.8469675599435825,0.9990503323836657,0.20237050043898155,0.17547660311958402,0.06990679094540608,0.7188540972684877
2015-06-06,0.5004006490739391,0.8604651162790697,0.9971537001897534,0.1882404563405002,0.17496751840623648,0.07119095143047238,0.7103861517976031
2015-06-07,0.4707642696793495,0.6922535211267606,0.9962085308056872,0.2026315789473684,0.17705627705627702,0.0771276595744681,0.6793080505655356
2015-06-08,0.4829787876220581,0.7874736101337086,0.9990530303030303,0.1968434896975011,0.17784508870618776,0.06710963455149499,0.6695478723404256
2015-06-09,0.4671713358714715,0.7327707454289734,0.9895931882686849,0.21034180543382996,0.1773356401384083,0.05511288180610885,0.6378737541528239
2015-06-10,0.47357782971508494,0.7540407589599438,0.9886578449905482,0.2378449408672799,0.17769130998702987,0.05242203052422034,0.6308100929614874
2015-06-11,0.4640565377923127,0.702247191011236,0.9905571293673276,0.23555166374781086,0.1771823681936041,0.04708222811671092,0.6317186463171864
2015-06-12,0.48223186703599635,0.8435087719298245,0.9877358490566037,0.21925601750547047,0.17580993520518362,0.042412193505632856,0.6246684350132625
2015-06-13,0.47199597790128783,0.7917251051893408,0.9858623939679547,0.2073490813648294,0.17443868739205526,0.045695364238410585,0.6269052352551359
2015-06-14,0.456735118224314,0.7098808689558515,0.9783427495291902,0.21163095758635767,0.17436340094950364,0.0489741892786234,0.6172185430463576
2015-06-15,0.4602748231971691,0.7457983193277311,0.9811853245531514,0.20454545454545456,0.17428817946505604,0.03835978835978837,0.6174718729318331
2015-06-16,0.4570184079544881,0.7508747375787264,0.9689849624060151,0.22018348623853212,0.173781802501078,0.032385988103106444,0.5958994708994709
2015-06-17,0.45377070705263134,0.8692307692307693,0.9230046948356807,0.18384279475982532,0.17155172413793107,0.03368560105680318,0.5413086582947786
2015-06-18,0.4291510858982521,0.6834381551362683,0.9315196998123827,0.19205587079877784,0.1714778112882378,0.027722772277227747,0.5686922060766182
2015-06-19,0.431361009136094,0.6843575418994414,0.9259606373008435,0.20724258289703315,0.16666666666666663,0.03298153034300788,0.570957095709571
2015-06-20,0.44066795871109116,0.7131891137473831,0.9400749063670412,0.21151330135194069,0.16315109771846747,0.02373104812129201,0.5923482849604222
2015-06-21,0.4452391569056147,0.7587168758716876,0.9382600561272217,0.2000871839581517,0.16265060240963858,0.020421607378129147,0.5912986156888596
2015-06-22,0.45763567284931556,0.8278745644599304,0.9457943925233645,0.19956427015250544,0.16258064516129034,0.01974983541803821,0.5902503293807642
2015-06-23,0.4358916617899915,0.6880222841225627,0.934640522875817,0.2304006968641115,0.15993121238177133,0.022368421052631593,0.5799868334430547
2015-06-24,0.44322474738019996,0.7286012526096033,0.9458955223880597,0.21462777535916414,0.15642458100558654,0.024983563445101886,0.5888157894736843
2015-06-25,0.44617724707024414,0.6877607788595271,0.9655172413793104,0.23542210617928633,0.15721649484536082,0.02562417871222078,0.6055226824457594
2015-06-26,0.44414264976719936,0.6963168867268936,0.9543761638733705,0.24010439321444105,0.15843709746672396,0.024294156270518674,0.5913272010512484
2015-06-27,0.44381646652569273,0.6847222222222222,0.9534883720930233,0.24913043478260868,0.1583690987124463,0.021653543307086576,0.5955351280367696
2015-06-28,0.4446343656384704,0.7536433032616239,0.9163568773234201,0.258148631029987,0.15830115830115832,0.013114754098360604,0.568241469816273
2015-06-29,0.4353481765687719,0.7066574202496533,0.9266480965645311,0.23284100781928757,0.160377358490566,0.013106159895150737,0.5724590163934427
2015-06-30,0.4263178915881471,0.6999306999307,0.9109461966604824,0.23317412071211463,0.15816545220745826,0.015717092337917515,0.5399737876802098
2015-07-01,0.411415667005097,0.6648199445983379,0.8952734012974977,0.23177083333333334,0.1645244215938303,0.015052356020942459,0.4970530451866405
2015-07-02,0.4302209793936515,0.7065743944636678,0.9074074074074074,0.24772234273318872,0.16531049250535335,0.012426422498364897,0.5418848167539267
2015-07-03,0.42520325065001296,0.6493775933609959,0.9121184088806661,0.24804856895056374,0.163527397260274,0.012418300653594727,0.5657292347939831
2015-07-04,0.4239447385751404,0.6281962681409814,0.911275415896488,0.2553099263112267,0.1613179289687634,0.019595035924232507,0.5679738562091503
2015-07-05,0.4221521386125806,0.6408839779005524,0.9030470914127424,0.2668977469670711,0.16167664670658688,0.01631853785900783,0.5440888308295232
2015-07-06,0.4110969976903556,0.6549344375431332,0.8782287822878229,0.28064097011693373,0.1560495938435229,0.012393998695368613,0.4843342036553525
2015-07-07,0.39828313058017506,0.5641379310344827,0.880184331797235,0.2688311688311688,0.1547008547008547,0.012385919165580184,0.5094585779517287
2015-07-08,0.4254461716129563,0.6919365954514128,0.8904235727440147,0.264820424058849,0.15335326783425884,0.01237785016286641,0.5397653194263363
2015-07-09,0.40480462665093303,0.5991735537190083,0.8776448942042319,0.2586505190311419,0.1520068317677199,0.02473958333333337,0.5166123778501628
2015-07-10,0.4171288787280747,0.6847900894700619,0.8805147058823529,0.23648940769563337,0.1515151515151515,0.02342225113858165,0.5260416666666667
2015-07-11,0.3826403322094585,0.5962861072902339,0.859504132231405,0.226447709593777,0.1510238907849829,0.014304291287386195,0.4482758620689655
2015-07-12,0.37815094741408134,0.5972508591065292,0.8522935779816514,0.2470842332613391,0.15095948827292116,0.013645224171540016,0.40767230169050717
2015-07-13,0.36532502346224405,0.6092032967032968,0.843263061411549,0.2616580310880829,0.1445012787723785,0.013636363636363669,0.31968810916179335
2015-07-14,0.381671685035067,0.5964310226492793,0.8543956043956044,0.2589555459646094,0.13804857264593096,0.0129785853341986,0.42922077922077917
2015-07-15,0.38905944451330066,0.6117969821673526,0.8581884720951509,0.25668679896462465,0.13202725724020448,0.012321660181582317,0.463335496430889
2015-07-16,0.38669843022081013,0.5921864290610006,0.8610603290676417,0.2522639068564036,0.1315453384418902,0.006480881399870353,0.47665369649805445
2015-07-17,0.41385725276989943,0.6561643835616439,0.8657534246575342,0.2853448275862069,0.13148936170212766,0.0038860103626943143,0.5405055087491899
2015-07-18,0.40422631946345877,0.6091718001368925,0.864963503649635,0.27488151658767773,0.13100808166737554,0.005825242718446644,0.5395077720207253
2015-07-19,0.40482922622713335,0.6073871409028728,0.8678213309024613,0.2614125753660637,0.12925170068027214,0.0064683053040103244,0.5566343042071198
2015-07-20,0.4048541421197056,0.6008202323991798,0.872495446265938,0.26302195436935,0.1300467488312792,0.003232062055591456,0.5595084087968952
2015-07-21,0.4003879983615573,0.5860655737704918,0.8644222020018199,0.28313253012048195,0.127017841971113,0.005813953488372103,0.5358758888170653
2015-07-22,0.42214461476693926,0.6805460750853243,0.87,0.2903225806451613,0.12611464968152863,0.010974822466107148,0.5549095607235142
2015-07-23,0.40358122132342955,0.5893587994542975,0.8664850136239782,0.2725709372312984,0.1269100169779287,0.014193548387096744,0.551969012265978
2015-07-24,0.41256671163241276,0.6305385139740968,0.8711433756805808,0.2780403953588311,0.1260076368264743,0.010960670535138606,0.5587096774193548
2015-07-25,0.37880110234397285,0.5367847411444142,0.8522212148685404,0.2779209621993127,0.12425784563189146,0.0045103092783504994,0.4771115409413281
2015-07-26,0.38443384714680295,0.5711368277739959,0.8523550724637681,0.27608415629025335,0.12378126324713867,0.0025756600128783447,0.48067010309278346
2015-07-27,0.37973992853930905,0.5918367346938775,0.8479638009049774,0.26566523605150216,0.1228813559322034,0.006435006435006385,0.4436574372182872
2015-07-28,0.37738308136443277,0.5744391570360299,0.8462929475587704,0.2805662805662806,0.12155866158407458,0.0,0.4414414414414415
2015-07-29,0.3844119540527539,0.6080163043478262,0.8446251129177959,0.28730703259005147,0.1215071972904318,0.0,0.445016077170418
2015-07-30,0.38733173181493136,0.570264765784114,0.8546931407942238,0.29232747535362197,0.1189166314007617,0.0012845215157354373,0.4865038560411311
2015-07-31,0.3988830743831864,0.6234735413839891,0.8584310189359784,0.2913453299057412,0.11844331641285955,0.0006418485237483784,0.5009633911368016
2015-08-01,0.39998934039921935,0.5796610169491525,0.8603603603603603,0.29507494646680943,0.11670190274841441,0.0012828736369467908,0.5468549422336328
2015-08-02,0.4018630363422546,0.5697831978319783,0.8631863186318631,0.2949486301369863,0.11622992392223164,0.0,0.5670301475304682
2015-08-03,0.4014874715257415,0.5802301963439405,0.8615107913669064,0.28712023962344885,0.1166032953105196,0.0019218449711723151,0.5615384615384615
2015-08-04,0.3988428923663272,0.5602165087956699,0.8625336927223719,0.286142001710864,0.11402027027027029,0.003841229193341844,0.5663036515054451
2015-08-05,0.4044535368888327,0.6179851250845165,0.8581687612208259,0.2830269345874305,0.1131279020683833,0.007677543186180413,0.5467349551856594
2015-08-06,0.40972240255550324,0.6297297297297297,0.863677130044843,0.25769230769230766,0.11223628691983123,0.01662404092071612,0.5783749200255919
2015-08-07,0.41295858376251005,0.6002700877785281,0.8781362007168458,0.27039726612558734,0.11387600168705192,0.027476038338658193,0.5875959079283888
2015-08-08,0.41389558202593807,0.6187584345479082,0.873769024171889,0.2583262169086251,0.11720067453625638,0.025542784163473775,0.5897763578274761
2015-08-09,0.4391316004435788,0.576534052596089,0.9168157423971377,0.284677763551003,0.12178676780446696,0.02871729419272495,0.7062579821200511
2015-08-10,0.44318893579436747,0.621967654986523,0.9106344950848972,0.2888225255972696,0.12426284751474304,0.029974489795918324,0.6834716017868538
2015-08-11,0.43620419694355395,0.5494949494949495,0.9125,0.2929637526652452,0.12631578947368416,0.029318036966220484,0.7066326530612245
2015-08-12,0.4302221504945917,0.5518169582772543,0.8983050847457628,0.3030690537084399,0.12962962962962965,0.03439490445859872,0.6641172721478649
2015-08-13,0.4552897881280806,0.6698049764626766,0.9046345811051694,0.29654878568385173,0.13083718973496006,0.036282622533418185,0.6936305732484076
2015-08-14,0.4560661057142705,0.6008064516129032,0.9136242208370436,0.29770017035775126,0.13372582001682087,0.06170483460559795,0.728835136855506
2015-08-15,0.4518406043786289,0.6124916051040967,0.9101423487544484,0.29118773946360155,0.1332492643968054,0.034965034965035,0.7290076335877862
2015-08-16,0.46417222145242515,0.6369127516778523,0.9191111111111111,0.28425531914893615,0.1348739495798319,0.05844980940279543,0.7514303877940242
2015-08-17,0.4680511426385798,0.6371562709590879,0.9316163410301954,0.28541046363249684,0.13649727005459888,0.05587301587301585,0.7617534942820838
2015-08-18,0.4667473016285924,0.6058981233243967,0.935226264418811,0.2895408163265306,0.13937867338371113,0.05710659898477155,0.7733333333333333
2015-08-19,0.5085689063483085,0.7126590756865372,0.999113475177305,0.2796430089247769,0.13806126731011326,0.027901077996195345,0.8940355329949239
2015-08-20,0.4916021237108561,0.6352074966532798,0.9982285208148804,0.26720475785896347,0.14093959731543626,0.03295310519645123,0.8750792644261256
2015-08-21,0.4903645892474797,0.6361204013377926,0.9973451327433628,0.2794055201698514,0.14213836477987418,0.032932235592146974,0.8542458808618505
2015-08-22,0.4867320783516082,0.5922459893048129,0.9973474801061007,0.28522920203735147,0.1437552388935457,0.034810126582278444,0.8670044331855604
2015-08-23,0.49501313130759356,0.6185704742818972,0.9973498233215548,0.2986847687738651,0.14537075827398405,0.03731815306767872,0.8727848101265823
2015-08-24,0.5064452647786323,0.7089452603471296,0.9973521624007061,0.2714164546225615,0.1444723618090452,0.036662452591656125,0.8798228969006958
2015-08-25,0.5088022975912497,0.666444296197465,0.9991181657848325,0.27172530733361594,0.14273754709083297,0.04864181933038536,0.9241466498103666
2015-08-26,0.5148684439807921,0.7146666666666667,0.9973568281938326,0.27076271186440676,0.1418410041841004,0.06439393939393945,0.9001895135818067
2015-08-27,0.4957221752888239,0.6115922718187874,0.9964788732394366,0.2672596357475646,0.14512756168966956,0.06246056782334386,0.8914141414141414
2015-08-28,0.5115519809967718,0.696404793608522,0.9964819700967458,0.26926333615580017,0.14632107023411367,0.06746532156368223,0.8933753943217666
2015-08-29,0.49745554840139544,0.6147704590818364,0.992091388400703,0.2632247143461701,0.15252820727120764,0.08002520478890984,0.882093316519546
2015-08-30,0.5012068071391111,0.5984042553191489,0.9929762949956101,0.2859560067681895,0.15831244778613196,0.08375314861460958,0.8878386893509767
2015-08-31,0.5061657209201988,0.6338870431893688,0.993859649122807,0.27103594080338267,0.1653444676409186,0.08684707363121458,0.8860201511335013
2015-09-01,0.5017256127074069,0.602921646746348,0.9912357581069238,0.2709213863060017,0.16736227045075125,0.09685534591194966,0.8810572687224669
2015-09-02,0.5113020575630176,0.621765096217651,0.9947460595446584,0.2788339670468948,0.16562369628702545,0.11879321181646763,0.8880503144654088
2015-09-03,0.5116583222599611,0.5921750663129973,0.9921259842519685,0.27322635135135137,0.15596330275229353,0.1733668341708543,0.8830923947203017
2015-09-04,0.5162193496107507,0.6461232604373757,0.9947552447552448,0.28493035035880115,0.1596498541058774,0.1230382925298179,0.8888190954773869
2015-09-05,0.511718208990292,0.5980132450331126,0.9877729257641922,0.3172995780590717,0.16541666666666666,0.12170639899623592,0.8801004394224733
2015-09-06,0.5106221777013077,0.6221045665122436,0.9842931937172775,0.3171657528469,0.1690962099125365,0.10909090909090913,0.8619824341279799
2015-09-07,0.5074611811061024,0.621031746031746,0.978204010462075,0.32672849915682967,0.17027477102414657,0.09774436090225569,0.8507836990595612
2015-09-08,0.501284228219399,0.5869134170522141,0.9782229965156795,0.31774125579435314,0.1668747399084478,0.10707576706324362,0.8508771929824561
2015-09-09,0.510238243948948,0.6400264200792602,0.9712793733681462,0.3192923336141533,0.16472545757071544,0.12891113892365458,0.8371947401377583
2015-09-10,0.5080038815588709,0.5986798679867986,0.9826086956521739,0.3082105263157895,0.1642411642411642,0.13570981863664788,0.8585732165206508
2015-09-11,0.49394846045694124,0.5356200527704486,0.9826238053866203,0.30303030303030304,0.16500415627597675,0.11750000000000005,0.8599124452782989
2015-09-12,0.49809336890350053,0.5662491760052736,0.9774305555555556,0.3256205300799327,0.15995014540922314,0.10430980637101817,0.855
2015-09-13,0.515211765288549,0.6567852437417655,0.98438855160451,0.3229604709840202,0.15780730897009965,0.10424469413233461,0.8650843222985634
2015-09-14,0.5128264506737971,0.6050032916392363,0.9922010398613518,0.3316519546027743,0.15815691158156908,0.10729881472239555,0.8826466916354557
2015-09-15,0.5178921889543838,0.5980263157894736,0.9896103896103896,0.33613445378151263,0.15435684647302905,0.15211970074812964,0.877105427323768
2015-09-16,0.5110978220459164,0.5746219592373438,0.9922145328719724,0.3536329273414532,0.1518042306097055,0.12149532710280375,0.8728179551122195
2015-09-17,0.5256746623432247,0.640604467805519,0.9939498703543648,0.35558354324097396,0.1509121061359867,0.1382316313823163,0.874766355140187
2015-09-18,0.5204922873757764,0.6224556795797768,0.9835924006908463,0.3671842215694503,0.15043514297554916,0.14623522090852525,0.8530510585305106
2015-09-19,0.520079690661619,0.6056430446194225,0.9836065573770492,0.3691275167785235,0.147887323943662,0.15858208955223885,0.8556316116988176
2015-09-20,0.5346471777517854,0.699016393442623,0.9853448275862069,0.34926624737945494,0.14824016563147002,0.1671845866998135,0.8588308457711442
2015-09-21,0.5300018059325624,0.6861074705111403,0.9888027562446167,0.3336127409891031,0.14610927152317876,0.16583850931677013,0.8595400870105656
2015-09-22,0.5328237270039261,0.6784544859201047,0.9965576592082617,0.3217427733556766,0.14191146048820857,0.17566728739913096,0.8826086956521739
2015-09-23,0.5171110629479342,0.5713350785340314,0.9914015477214101,0.3417085427135678,0.14061207609594706,0.19168734491315131,0.8659217877094972
2015-09-24,0.5174108447337258,0.5676913015042511,0.9922680412371134,0.34616994558392633,0.14138073584125677,0.18846869187848725,0.8684863523573201
2015-09-25,0.5247754671857371,0.6261437908496732,0.976824034334764,0.3606694560669456,0.14297520661157026,0.18897149938042135,0.8530688158710478
2015-09-26,0.5103711412470487,0.5369039843239712,0.9751286449399656,0.3605186114596403,0.1420900454357703,0.1969040247678019,0.8506815365551426
2015-09-27,0.5215648231744718,0.5907310704960835,0.976006855184233,0.36872909698996653,0.1420313790255987,0.19678217821782173,0.855108359133127
2015-09-28,0.521133141250455,0.5844748858447488,0.9811643835616438,0.36773923944839115,0.14403631861328936,0.19542362399505253,0.8539603960396039
2015-09-29,0.5070954012676621,0.5912646675358539,0.9692044482463644,0.3458646616541353,0.1394389438943895,0.17490729295426455,0.8218923933209648
2015-09-30,0.49878466022556606,0.5100977198697069,0.9717948717948718,0.3665970772442589,0.13814432989690717,0.17232859789993826,0.8337453646477132
2015-10-01,0.5136006861998338,0.5794270833333333,0.9726729291204099,0.36435726210350583,0.13808738664468256,0.19074074074074077,0.8363187152563311
2015-10-02,0.5131245087757891,0.5725439167208848,0.9701365187713311,0.3646224447225699,0.13761845900288427,0.20234423195558293,0.8314814814814815
2015-10-03,0.52261306563363,0.6202860858257477,0.9701619778346121,0.35821517931609675,0.14950576606260302,0.1972872996300863,0.8402220851326342
2015-10-04,0.5109560616901128,0.5802469135802469,0.9667802385008518,0.3584827011254689,0.15232606010703997,0.1854590264941467,0.8224414303329224
2015-10-05,0.5036529339280204,0.5538961038961039,0.9668085106382979,0.3416666666666667,0.15596707818930045,0.19088669950738912,0.8126925446703636
2015-10-06,0.5003357134413725,0.5502920181700195,0.9634353741496599,0.34152436484798,0.15919374742904158,0.1883076923076923,0.7992610837438423
